alpha_value 	 Set_number 	 Precision 	 Recall 	 FScore 	 Error 	 sky_Error 	 cloud_Error 
0.550000 	 37 	 0.988107 	 0.854261 	 0.916322 	 11.942541 	 0.787000 	 11.155541 
0.550000 	 38 	 0.879147 	 0.929815 	 0.903771 	 10.754243 	 6.942261 	 3.811981 
0.550000 	 39 	 0.745880 	 0.978788 	 0.846608 	 18.085953 	 17.004337 	 1.081617 
0.550000 	 40 	 0.973200 	 0.960506 	 0.966812 	 5.517183 	 2.212945 	 3.304238 
0.550000 	 41 	 0.987711 	 0.992949 	 0.990323 	 1.314286 	 0.836735 	 0.477551 
0.550000 	 42 	 0.990941 	 0.992816 	 0.991878 	 1.364505 	 0.761642 	 0.602863 
0.550000 	 43 	 0.955196 	 0.979085 	 0.966993 	 3.455338 	 2.374105 	 1.081233 
0.550000 	 44 	 0.935492 	 0.944845 	 0.940146 	 7.809367 	 4.229172 	 3.580195 
0.550000 	 45 	 0.977704 	 0.983194 	 0.980441 	 3.097415 	 1.770430 	 1.326986 
0.550000 	 46 	 0.998573 	 0.995697 	 0.997133 	 0.558367 	 0.138776 	 0.419592 
0.550000 	 47 	 0.997171 	 0.976682 	 0.986820 	 2.486448 	 0.264062 	 2.222386 
0.550000 	 48 	 0.996443 	 0.955654 	 0.975622 	 4.274286 	 0.305306 	 3.968980 
0.550000 	 49 	 0.993856 	 0.951119 	 0.972018 	 4.934724 	 0.529841 	 4.404883 
0.550000 	 50 	 0.967730 	 0.967711 	 0.967720 	 5.299283 	 2.648801 	 2.650483 
0.550000 	 51 	 0.985997 	 0.952802 	 0.969115 	 5.073333 	 1.130389 	 3.942944 
0.550000 	 52 	 0.937952 	 0.964846 	 0.951209 	 7.636677 	 4.924461 	 2.712216 
0.560000 	 1 	 0.851822 	 0.877780 	 0.864606 	 12.400253 	 6.887389 	 5.512864 
0.560000 	 2 	 0.775498 	 0.958867 	 0.857489 	 9.167565 	 7.984413 	 1.183152 
0.560000 	 3 	 0.925573 	 0.614451 	 0.738585 	 38.756804 	 4.402573 	 34.354232 
0.560000 	 4 	 0.895136 	 0.937289 	 0.915728 	 9.251527 	 5.888481 	 3.363046 
0.560000 	 5 	 0.982574 	 0.992739 	 0.987630 	 2.308612 	 1.634540 	 0.674071 
0.560000 	 6 	 0.842214 	 0.957099 	 0.895989 	 11.729292 	 9.464763 	 2.264529 
0.560000 	 7 	 0.843610 	 0.910849 	 0.875941 	 16.897452 	 11.058758 	 5.838695 
0.560000 	 8 	 0.698073 	 0.909296 	 0.789806 	 27.101095 	 22.022059 	 5.079036 
0.560000 	 9 	 0.705804 	 0.847718 	 0.770279 	 30.398974 	 21.243640 	 9.155334 
0.560000 	 10 	 0.937017 	 0.910432 	 0.923533 	 12.022768 	 4.880090 	 7.142678 
0.560000 	 11 	 0.855060 	 0.779292 	 0.815420 	 21.131245 	 7.911939 	 13.219306 
0.560000 	 12 	 0.952690 	 0.967211 	 0.959896 	 6.488449 	 3.856076 	 2.632373 
0.560000 	 13 	 0.982348 	 0.953427 	 0.967671 	 5.154972 	 1.386334 	 3.768638 
0.560000 	 14 	 0.897445 	 0.971524 	 0.933016 	 11.221313 	 8.930651 	 2.290662 
0.560000 	 15 	 0.974141 	 0.981941 	 0.978025 	 3.207347 	 1.894694 	 1.312653 
0.560000 	 16 	 0.980362 	 0.995008 	 0.987630 	 2.143673 	 1.714286 	 0.429388 
0.560000 	 17 	 0.802038 	 0.971437 	 0.878647 	 11.906959 	 10.639511 	 1.267447 
0.560000 	 18 	 0.979830 	 0.998324 	 0.988990 	 1.401597 	 1.295925 	 0.105673 
0.560000 	 19 	 0.992205 	 0.890611 	 0.938667 	 9.590485 	 0.576592 	 9.013892 
0.560000 	 20 	 0.864097 	 0.951606 	 0.905743 	 9.958259 	 7.525061 	 2.433198 
0.560000 	 21 	 0.886425 	 0.927376 	 0.906438 	 8.796684 	 5.459722 	 3.336962 
0.560000 	 22 	 0.848392 	 0.964171 	 0.902584 	 9.842639 	 8.148235 	 1.694403 
0.560000 	 23 	 0.807168 	 0.974344 	 0.882912 	 10.303086 	 9.280233 	 1.022853 
0.560000 	 24 	 0.955235 	 0.915238 	 0.934809 	 6.849327 	 2.301347 	 4.547980 
0.560000 	 25 	 0.997237 	 0.954842 	 0.975579 	 4.533235 	 0.250898 	 4.282337 
0.560000 	 26 	 0.966144 	 0.932901 	 0.949231 	 7.149354 	 2.342131 	 4.807223 
0.560000 	 27 	 0.985852 	 0.925486 	 0.954716 	 6.713577 	 1.015642 	 5.697936 
0.560000 	 28 	 0.701201 	 0.975480 	 0.815907 	 17.498451 	 16.523756 	 0.974695 
0.560000 	 29 	 0.964372 	 0.956388 	 0.960363 	 5.149254 	 2.304632 	 2.844622 
0.560000 	 30 	 0.826180 	 0.975093 	 0.894481 	 12.376325 	 11.036390 	 1.339935 
0.560000 	 31 	 0.930186 	 0.934201 	 0.932189 	 8.978365 	 4.631730 	 4.346635 
0.560000 	 32 	 0.960360 	 0.958066 	 0.959212 	 4.473437 	 2.171153 	 2.302285 
0.560000 	 33 	 0.674582 	 0.976360 	 0.797890 	 17.378572 	 16.548016 	 0.830556 
0.560000 	 34 	 0.798817 	 0.934649 	 0.861411 	 12.182937 	 9.535604 	 2.647333 
0.560000 	 35 	 0.978253 	 0.997623 	 0.987843 	 1.964676 	 1.774519 	 0.190157 
0.560000 	 36 	 0.997047 	 0.976312 	 0.986570 	 2.375388 	 0.258435 	 2.116953 
0.560000 	 37 	 0.987882 	 0.855325 	 0.916837 	 11.877170 	 0.803131 	 11.074039 
0.560000 	 38 	 0.878999 	 0.929985 	 0.903774 	 10.755924 	 6.953189 	 3.802735 
0.560000 	 39 	 0.745245 	 0.978871 	 0.846230 	 18.140161 	 17.062780 	 1.077382 
0.560000 	 40 	 0.972723 	 0.960849 	 0.966750 	 5.529833 	 2.254269 	 3.275564 
0.560000 	 41 	 0.987665 	 0.993058 	 0.990354 	 1.310204 	 0.840000 	 0.470204 
0.560000 	 42 	 0.990699 	 0.993003 	 0.991850 	 1.369467 	 0.782316 	 0.587151 
0.560000 	 43 	 0.954605 	 0.979283 	 0.966787 	 3.478380 	 2.407387 	 1.070993 
0.560000 	 44 	 0.935181 	 0.945166 	 0.940147 	 7.811863 	 4.252469 	 3.559394 
0.560000 	 45 	 0.977452 	 0.983480 	 0.980457 	 3.095742 	 1.791347 	 1.304395 
0.560000 	 46 	 0.998539 	 0.995730 	 0.997133 	 0.558367 	 0.142041 	 0.416327 
0.560000 	 47 	 0.997145 	 0.976785 	 0.986860 	 2.479068 	 0.266522 	 2.212545 
0.560000 	 48 	 0.996435 	 0.955928 	 0.975761 	 4.250612 	 0.306122 	 3.944490 
0.560000 	 49 	 0.993819 	 0.951420 	 0.972157 	 4.910987 	 0.533232 	 4.377755 
0.560000 	 50 	 0.967575 	 0.968131 	 0.967853 	 5.279096 	 2.663100 	 2.615995 
0.560000 	 51 	 0.985901 	 0.953223 	 0.969287 	 5.046499 	 1.138775 	 3.907724 
0.560000 	 52 	 0.937488 	 0.965334 	 0.951207 	 7.640857 	 4.966265 	 2.674593 
0.570000 	 1 	 0.851832 	 0.878161 	 0.864796 	 12.385490 	 6.889849 	 5.495641 
0.570000 	 2 	 0.747064 	 0.966476 	 0.842723 	 10.376420 	 9.412155 	 0.964265 
0.570000 	 3 	 0.925375 	 0.614525 	 0.738576 	 38.763393 	 4.415749 	 34.347643 
0.570000 	 4 	 0.894270 	 0.937462 	 0.915357 	 9.297734 	 5.943930 	 3.353805 
0.570000 	 5 	 0.982099 	 0.992909 	 0.987474 	 2.338497 	 1.680198 	 0.658299 
0.570000 	 6 	 0.842153 	 0.957162 	 0.895982 	 11.730962 	 9.469773 	 2.261189 
0.570000 	 7 	 0.843952 	 0.910699 	 0.876056 	 16.876859 	 11.028279 	 5.848579 
0.570000 	 8 	 0.697665 	 0.909472 	 0.789611 	 27.138162 	 22.069011 	 5.069151 
0.570000 	 9 	 0.705495 	 0.848383 	 0.770370 	 30.407302 	 21.291940 	 9.115362 
0.570000 	 10 	 0.936373 	 0.911408 	 0.923722 	 12.003516 	 4.938685 	 7.064831 
0.570000 	 11 	 0.854682 	 0.779334 	 0.815271 	 21.153260 	 7.936494 	 13.216765 
0.570000 	 12 	 0.952225 	 0.967490 	 0.959797 	 6.506946 	 3.896964 	 2.609982 
0.570000 	 13 	 0.982054 	 0.954055 	 0.967852 	 5.128556 	 1.410793 	 3.717763 
0.570000 	 14 	 0.897155 	 0.972028 	 0.933092 	 11.213551 	 8.963424 	 2.250127 
0.570000 	 15 	 0.973949 	 0.982098 	 0.978007 	 3.210612 	 1.909388 	 1.301224 
0.570000 	 16 	 0.980263 	 0.995140 	 0.987646 	 2.141224 	 1.723265 	 0.417959 
0.570000 	 17 	 0.802063 	 0.971437 	 0.878662 	 11.905281 	 10.637834 	 1.267447 
0.570000 	 18 	 0.979780 	 0.998324 	 0.988965 	 1.404874 	 1.299201 	 0.105673 
0.570000 	 19 	 0.992209 	 0.891082 	 0.938930 	 9.551708 	 0.576592 	 8.975115 
0.570000 	 20 	 0.863516 	 0.952190 	 0.905688 	 9.970832 	 7.566970 	 2.403862 
0.570000 	 21 	 0.885905 	 0.927704 	 0.906323 	 8.811757 	 5.489868 	 3.321889 
0.570000 	 22 	 0.848418 	 0.964171 	 0.902599 	 9.840961 	 8.146558 	 1.694403 
0.570000 	 23 	 0.807014 	 0.974344 	 0.882820 	 10.312301 	 9.289448 	 1.022853 
0.570000 	 24 	 0.955208 	 0.915677 	 0.935025 	 6.828283 	 2.303872 	 4.524411 
0.570000 	 25 	 0.997163 	 0.955121 	 0.975689 	 4.513607 	 0.257725 	 4.255882 
0.570000 	 26 	 0.965957 	 0.933265 	 0.949329 	 7.137563 	 2.356449 	 4.781115 
0.570000 	 27 	 0.985527 	 0.926307 	 0.955000 	 6.675427 	 1.040227 	 5.635200 
0.570000 	 28 	 0.700760 	 0.975501 	 0.815615 	 17.532783 	 16.558925 	 0.973857 
0.570000 	 29 	 0.964137 	 0.956826 	 0.960468 	 5.137479 	 2.321454 	 2.816025 
0.570000 	 30 	 0.825354 	 0.975202 	 0.894043 	 12.435168 	 11.101117 	 1.334051 
0.570000 	 31 	 0.929103 	 0.935160 	 0.932122 	 8.997200 	 4.713920 	 4.283280 
0.570000 	 32 	 0.960050 	 0.958323 	 0.959186 	 4.477587 	 2.189411 	 2.288176 
0.570000 	 33 	 0.674342 	 0.976384 	 0.797730 	 17.396244 	 16.566529 	 0.829715 
0.570000 	 34 	 0.798877 	 0.934587 	 0.861419 	 12.181258 	 9.531406 	 2.649852 
0.570000 	 35 	 0.978035 	 0.997686 	 0.987763 	 1.977962 	 1.792787 	 0.185174 
0.570000 	 36 	 0.996766 	 0.976684 	 0.986623 	 2.366859 	 0.283170 	 2.083689 
0.570000 	 37 	 0.987707 	 0.856379 	 0.917367 	 11.809252 	 0.815866 	 10.993386 
0.570000 	 38 	 0.878616 	 0.930341 	 0.903739 	 10.764330 	 6.980927 	 3.783402 
0.570000 	 39 	 0.744715 	 0.978955 	 0.845919 	 18.185052 	 17.111905 	 1.073147 
0.570000 	 40 	 0.972138 	 0.961212 	 0.966644 	 5.550074 	 2.304870 	 3.245203 
0.570000 	 41 	 0.987584 	 0.993214 	 0.990391 	 1.305306 	 0.845714 	 0.459592 
0.570000 	 42 	 0.990466 	 0.993092 	 0.991778 	 1.381871 	 0.802163 	 0.579708 
0.570000 	 43 	 0.954109 	 0.979514 	 0.966645 	 3.494594 	 2.435548 	 1.059045 
0.570000 	 44 	 0.934912 	 0.945409 	 0.940131 	 7.816023 	 4.272438 	 3.543586 
0.570000 	 45 	 0.977087 	 0.983692 	 0.980378 	 3.109129 	 1.821468 	 1.287661 
0.570000 	 46 	 0.998514 	 0.995764 	 0.997137 	 0.557551 	 0.144490 	 0.413061 
0.570000 	 47 	 0.997119 	 0.976854 	 0.986882 	 2.474967 	 0.268983 	 2.205985 
0.570000 	 48 	 0.996426 	 0.956201 	 0.975899 	 4.226939 	 0.306939 	 3.920000 
0.570000 	 49 	 0.993753 	 0.951739 	 0.972292 	 4.888098 	 0.539166 	 4.348932 
0.570000 	 50 	 0.967337 	 0.968428 	 0.967882 	 5.275731 	 2.684129 	 2.591602 
0.570000 	 51 	 0.985675 	 0.953856 	 0.969504 	 5.012956 	 1.158062 	 3.854894 
0.570000 	 52 	 0.937131 	 0.965951 	 0.951323 	 7.626644 	 4.999707 	 2.626937 
0.580000 	 1 	 0.851634 	 0.878561 	 0.864888 	 12.381390 	 6.903791 	 5.477598 
0.580000 	 2 	 0.747620 	 0.966419 	 0.843054 	 10.349888 	 9.383965 	 0.965923 
0.580000 	 3 	 0.925373 	 0.614507 	 0.738562 	 38.765040 	 4.415749 	 34.349291 
0.580000 	 4 	 0.893545 	 0.937947 	 0.915208 	 9.320418 	 5.992657 	 3.327760 
0.580000 	 5 	 0.981653 	 0.993240 	 0.987413 	 2.350949 	 1.723365 	 0.627584 
0.580000 	 6 	 0.842026 	 0.957178 	 0.895917 	 11.739312 	 9.478958 	 2.260354 
0.580000 	 7 	 0.843669 	 0.910849 	 0.875973 	 16.892510 	 11.053815 	 5.838695 
0.580000 	 8 	 0.697126 	 0.909693 	 0.789349 	 27.187585 	 22.130790 	 5.056795 
0.580000 	 9 	 0.703976 	 0.848798 	 0.769634 	 30.548870 	 21.458491 	 9.090379 
0.580000 	 10 	 0.935604 	 0.912290 	 0.923800 	 12.001842 	 5.007324 	 6.994517 
0.580000 	 11 	 0.854329 	 0.779448 	 0.815172 	 21.170195 	 7.960203 	 13.209992 
0.580000 	 12 	 0.951773 	 0.967769 	 0.959704 	 6.524469 	 3.936878 	 2.587592 
0.580000 	 13 	 0.982009 	 0.954309 	 0.967961 	 5.111924 	 1.414707 	 3.697218 
0.580000 	 14 	 0.896991 	 0.972360 	 0.933156 	 11.205789 	 8.982397 	 2.223391 
0.580000 	 15 	 0.973704 	 0.982244 	 0.977955 	 3.218776 	 1.928163 	 1.290612 
0.580000 	 16 	 0.980146 	 0.995245 	 0.987638 	 2.142857 	 1.733878 	 0.408980 
0.580000 	 17 	 0.803333 	 0.971304 	 0.879370 	 11.824755 	 10.551436 	 1.273319 
0.580000 	 18 	 0.979692 	 0.998324 	 0.988920 	 1.410608 	 1.304935 	 0.105673 
0.580000 	 19 	 0.992068 	 0.891828 	 0.939281 	 9.501130 	 0.587551 	 8.913579 
0.580000 	 20 	 0.862568 	 0.952640 	 0.905369 	 10.012740 	 7.631508 	 2.381232 
0.580000 	 21 	 0.885186 	 0.928306 	 0.906233 	 8.826830 	 5.532574 	 3.294256 
0.580000 	 22 	 0.849518 	 0.963763 	 0.903041 	 9.787277 	 8.073581 	 1.713696 
0.580000 	 23 	 0.806649 	 0.974344 	 0.882601 	 10.334082 	 9.311229 	 1.022853 
0.580000 	 24 	 0.955264 	 0.915191 	 0.934798 	 6.850168 	 2.299663 	 4.550505 
0.580000 	 25 	 0.997144 	 0.955265 	 0.975755 	 4.501660 	 0.259432 	 4.242228 
0.580000 	 26 	 0.965601 	 0.933841 	 0.949456 	 7.123246 	 2.383399 	 4.739847 
0.580000 	 27 	 0.985179 	 0.927083 	 0.955248 	 6.642364 	 1.066508 	 5.575855 
0.580000 	 28 	 0.700436 	 0.975670 	 0.815454 	 17.554554 	 16.587396 	 0.967158 
0.580000 	 29 	 0.963897 	 0.957110 	 0.960491 	 5.135797 	 2.338276 	 2.797520 
0.580000 	 30 	 0.824790 	 0.975296 	 0.893751 	 12.474677 	 11.145670 	 1.329007 
0.580000 	 31 	 0.928550 	 0.935963 	 0.932242 	 8.987783 	 4.757583 	 4.230200 
0.580000 	 32 	 0.959827 	 0.958565 	 0.959196 	 4.477587 	 2.202691 	 2.274896 
0.580000 	 33 	 0.673778 	 0.976552 	 0.797391 	 17.435794 	 16.611969 	 0.823824 
0.580000 	 34 	 0.798817 	 0.934649 	 0.861411 	 12.182937 	 9.535604 	 2.647333 
0.580000 	 35 	 0.977669 	 0.997789 	 0.987627 	 2.000382 	 1.823511 	 0.176871 
0.580000 	 36 	 0.996564 	 0.977037 	 0.986704 	 2.353212 	 0.301082 	 2.052131 
0.580000 	 37 	 0.987537 	 0.857721 	 0.918063 	 11.719261 	 0.828600 	 10.890660 
0.580000 	 38 	 0.878278 	 0.930419 	 0.903597 	 10.782822 	 7.003623 	 3.779199 
0.580000 	 39 	 0.744343 	 0.979071 	 0.845722 	 18.214697 	 17.147479 	 1.067218 
0.580000 	 40 	 0.971583 	 0.961545 	 0.966538 	 5.570314 	 2.352941 	 3.217373 
0.580000 	 41 	 0.987455 	 0.993287 	 0.990362 	 1.309388 	 0.854694 	 0.454694 
0.580000 	 42 	 0.990292 	 0.993210 	 0.991749 	 1.386833 	 0.817049 	 0.569784 
0.580000 	 43 	 0.953899 	 0.979613 	 0.966585 	 3.501421 	 2.447496 	 1.053925 
0.580000 	 44 	 0.934810 	 0.945486 	 0.940118 	 7.818519 	 4.279926 	 3.538593 
0.580000 	 45 	 0.976762 	 0.983851 	 0.980294 	 3.123353 	 1.848242 	 1.275111 
0.580000 	 46 	 0.998489 	 0.995847 	 0.997166 	 0.551837 	 0.146939 	 0.404898 
0.580000 	 47 	 0.997111 	 0.977000 	 0.986953 	 2.461846 	 0.269803 	 2.192044 
0.580000 	 48 	 0.996380 	 0.956393 	 0.975977 	 4.213878 	 0.311020 	 3.902857 
0.580000 	 49 	 0.897229 	 0.956415 	 0.925877 	 13.799593 	 9.871991 	 3.927603 
0.580000 	 50 	 0.966947 	 0.968889 	 0.967917 	 5.272366 	 2.718616 	 2.553750 
0.580000 	 51 	 0.985539 	 0.954307 	 0.969672 	 4.986960 	 1.169802 	 3.817159 
0.580000 	 52 	 0.936606 	 0.966385 	 0.951262 	 7.640021 	 5.046527 	 2.593494 
0.590000 	 1 	 0.851664 	 0.878561 	 0.864904 	 12.379750 	 6.902151 	 5.477598 
0.590000 	 2 	 0.747820 	 0.966419 	 0.843181 	 10.339939 	 9.374015 	 0.965923 
0.590000 	 3 	 0.925284 	 0.614747 	 0.738707 	 38.751040 	 4.423161 	 34.327879 
0.590000 	 4 	 0.893332 	 0.939263 	 0.915722 	 9.271690 	 6.014501 	 3.257189 
0.590000 	 5 	 0.981392 	 0.993625 	 0.987470 	 2.340987 	 1.749099 	 0.591888 
0.590000 	 6 	 0.841843 	 0.957463 	 0.895938 	 11.740147 	 9.494823 	 2.245324 
0.590000 	 7 	 0.836050 	 0.912246 	 0.872487 	 17.463364 	 11.716105 	 5.747259 
0.590000 	 8 	 0.696262 	 0.910193 	 0.788983 	 27.262543 	 22.233754 	 5.028789 
0.590000 	 9 	 0.702843 	 0.849477 	 0.769235 	 30.642139 	 21.592565 	 9.049574 
0.590000 	 10 	 0.935021 	 0.913360 	 0.924064 	 11.970870 	 5.061734 	 6.909137 
0.590000 	 11 	 0.854103 	 0.779603 	 0.815154 	 21.176969 	 7.976291 	 13.200677 
0.590000 	 12 	 0.951265 	 0.968290 	 0.959702 	 6.528363 	 3.982633 	 2.545731 
0.590000 	 13 	 0.981713 	 0.954769 	 0.968053 	 5.099206 	 1.439166 	 3.660040 
0.590000 	 14 	 0.896314 	 0.972692 	 0.932943 	 11.248049 	 9.051393 	 2.196655 
0.590000 	 15 	 0.973513 	 0.982402 	 0.977937 	 3.222041 	 1.942857 	 1.279184 
0.590000 	 16 	 0.980029 	 0.995321 	 0.987615 	 2.146939 	 1.744490 	 0.402449 
0.590000 	 17 	 0.803229 	 0.971361 	 0.879331 	 11.829788 	 10.558985 	 1.270803 
0.590000 	 18 	 0.979655 	 0.998324 	 0.988901 	 1.413066 	 1.307393 	 0.105673 
0.590000 	 19 	 0.991981 	 0.892115 	 0.939401 	 9.484270 	 0.594295 	 8.889975 
0.590000 	 20 	 0.861384 	 0.952940 	 0.904852 	 10.076441 	 7.710296 	 2.366145 
0.590000 	 21 	 0.884808 	 0.928652 	 0.906200 	 8.833529 	 5.555183 	 3.278345 
0.590000 	 22 	 0.849452 	 0.963870 	 0.903051 	 9.787277 	 8.078614 	 1.708663 
0.590000 	 23 	 0.806444 	 0.974470 	 0.882531 	 10.342459 	 9.324632 	 1.017827 
0.590000 	 24 	 0.955196 	 0.915755 	 0.935060 	 6.824916 	 2.304714 	 4.520202 
0.590000 	 25 	 0.996995 	 0.955436 	 0.975773 	 4.499100 	 0.273086 	 4.226013 
0.590000 	 26 	 0.965437 	 0.934182 	 0.949553 	 7.111455 	 2.396032 	 4.715424 
0.590000 	 27 	 0.984636 	 0.927936 	 0.955446 	 6.617778 	 1.107202 	 5.510576 
0.590000 	 28 	 0.699866 	 0.975775 	 0.815105 	 17.597260 	 16.634288 	 0.962972 
0.590000 	 29 	 0.963607 	 0.957406 	 0.960497 	 5.136638 	 2.358463 	 2.778175 
0.590000 	 30 	 0.824229 	 0.975405 	 0.893467 	 12.513345 	 11.190222 	 1.323123 
0.590000 	 31 	 0.927477 	 0.936624 	 0.932028 	 9.024597 	 4.838061 	 4.186536 
0.590000 	 32 	 0.959773 	 0.958656 	 0.959214 	 4.475927 	 2.206011 	 2.269917 
0.590000 	 33 	 0.672759 	 0.976815 	 0.796765 	 17.508163 	 16.693595 	 0.814568 
0.590000 	 34 	 0.798810 	 0.934607 	 0.861389 	 12.184616 	 9.535604 	 2.649012 
0.590000 	 35 	 0.799862 	 0.998090 	 0.888049 	 20.135020 	 19.982230 	 0.152790 
0.590000 	 36 	 0.996449 	 0.977495 	 0.986881 	 2.322507 	 0.311317 	 2.011190 
0.590000 	 37 	 0.987334 	 0.858542 	 0.918445 	 11.670869 	 0.843033 	 10.827836 
0.590000 	 38 	 0.877869 	 0.930651 	 0.903489 	 10.798793 	 7.032202 	 3.766591 
0.590000 	 39 	 0.743739 	 0.979204 	 0.845382 	 18.264670 	 17.204228 	 1.060442 
0.590000 	 40 	 0.971227 	 0.961897 	 0.966540 	 5.572001 	 2.384145 	 3.187856 
0.590000 	 41 	 0.987372 	 0.993311 	 0.990333 	 1.313469 	 0.860408 	 0.453061 
0.590000 	 42 	 0.990080 	 0.993378 	 0.991726 	 1.390968 	 0.835242 	 0.555726 
0.590000 	 43 	 0.953748 	 0.979679 	 0.966540 	 3.506541 	 2.456030 	 1.050512 
0.590000 	 44 	 0.934475 	 0.945794 	 0.940100 	 7.823511 	 4.304886 	 3.518625 
0.590000 	 45 	 0.976466 	 0.983957 	 0.980197 	 3.139250 	 1.872506 	 1.266744 
0.590000 	 46 	 0.998447 	 0.995864 	 0.997154 	 0.554286 	 0.151020 	 0.403265 
0.590000 	 47 	 0.997093 	 0.977043 	 0.986966 	 2.459386 	 0.271443 	 2.187943 
0.590000 	 48 	 0.996305 	 0.956621 	 0.976060 	 4.200000 	 0.317551 	 3.882449 
0.590000 	 49 	 0.993716 	 0.952125 	 0.972476 	 4.856731 	 0.542557 	 4.314174 
0.590000 	 50 	 0.966695 	 0.969350 	 0.968021 	 5.257226 	 2.741328 	 2.515898 
0.590000 	 51 	 0.985375 	 0.954940 	 0.969918 	 4.948386 	 1.184057 	 3.764329 
0.590000 	 52 	 0.936188 	 0.966786 	 0.951241 	 7.646710 	 5.084151 	 2.562559 
0.600000 	 1 	 0.851272 	 0.879071 	 0.864948 	 12.382210 	 6.927575 	 5.454635 
0.600000 	 2 	 0.754192 	 0.964545 	 0.846496 	 10.062184 	 9.042368 	 1.019816 
0.600000 	 3 	 0.925287 	 0.614996 	 0.738888 	 38.730452 	 4.424808 	 34.305644 
0.600000 	 4 	 0.892948 	 0.939796 	 0.915773 	 9.270850 	 6.042225 	 3.228625 
0.600000 	 5 	 0.981126 	 0.993803 	 0.987424 	 2.350119 	 1.774834 	 0.575285 
0.600000 	 6 	 0.841439 	 0.957668 	 0.895799 	 11.760187 	 9.525718 	 2.234469 
0.600000 	 7 	 0.833852 	 0.912900 	 0.871587 	 17.617404 	 11.912980 	 5.704424 
0.600000 	 8 	 0.695823 	 0.910325 	 0.788751 	 27.304553 	 22.283177 	 5.021375 
0.600000 	 9 	 0.702113 	 0.850433 	 0.769188 	 30.684610 	 21.692496 	 8.992114 
0.600000 	 10 	 0.934735 	 0.914042 	 0.924273 	 11.944084 	 5.089357 	 6.854727 
0.600000 	 11 	 0.853767 	 0.779900 	 0.815163 	 21.183743 	 8.000847 	 13.182896 
0.600000 	 12 	 0.950585 	 0.968751 	 0.959582 	 6.551727 	 4.042990 	 2.508737 
0.600000 	 13 	 0.981696 	 0.955168 	 0.968250 	 5.068876 	 1.441122 	 3.627754 
0.600000 	 14 	 0.894891 	 0.973615 	 0.932595 	 11.321357 	 9.198872 	 2.122485 
0.600000 	 15 	 0.973266 	 0.982491 	 0.977857 	 3.234286 	 1.961633 	 1.272653 
0.600000 	 16 	 0.979894 	 0.995473 	 0.987622 	 2.146122 	 1.756735 	 0.389388 
0.600000 	 17 	 0.803204 	 0.971361 	 0.879316 	 11.831466 	 10.560663 	 1.270803 
0.600000 	 18 	 0.979517 	 0.998324 	 0.988831 	 1.422077 	 1.316404 	 0.105673 
0.600000 	 19 	 0.991841 	 0.892913 	 0.939781 	 9.429477 	 0.605253 	 8.824224 
0.600000 	 20 	 0.860632 	 0.953357 	 0.904624 	 10.107453 	 7.762262 	 2.345191 
0.600000 	 21 	 0.884542 	 0.928743 	 0.906104 	 8.844415 	 5.570256 	 3.274158 
0.600000 	 22 	 0.849426 	 0.963870 	 0.903036 	 9.788955 	 8.080291 	 1.708663 
0.600000 	 23 	 0.805975 	 0.974513 	 0.882267 	 10.369266 	 9.353115 	 1.016151 
0.600000 	 24 	 0.954855 	 0.916461 	 0.935264 	 6.807239 	 2.324916 	 4.482323 
0.600000 	 25 	 0.996893 	 0.955634 	 0.975827 	 4.489712 	 0.282474 	 4.207238 
0.600000 	 26 	 0.965270 	 0.934746 	 0.949763 	 7.084505 	 2.409507 	 4.674999 
0.600000 	 27 	 0.984265 	 0.928613 	 0.955629 	 6.594040 	 1.135179 	 5.458861 
0.600000 	 28 	 0.699384 	 0.975944 	 0.814837 	 17.631592 	 16.675319 	 0.956273 
0.600000 	 29 	 0.963358 	 0.957780 	 0.960561 	 5.129909 	 2.376126 	 2.753783 
0.600000 	 30 	 0.823445 	 0.975686 	 0.893124 	 12.562100 	 11.254108 	 1.307992 
0.600000 	 31 	 0.926617 	 0.937558 	 0.932055 	 9.029734 	 4.904840 	 4.124894 
0.600000 	 32 	 0.960007 	 0.958323 	 0.959164 	 4.480077 	 2.191901 	 2.288176 
0.600000 	 33 	 0.672354 	 0.976887 	 0.796504 	 17.537615 	 16.725571 	 0.812043 
0.600000 	 34 	 0.798795 	 0.934607 	 0.861381 	 12.185456 	 9.536444 	 2.649012 
0.600000 	 35 	 0.976948 	 0.997966 	 0.987345 	 2.046883 	 1.884129 	 0.162754 
0.600000 	 36 	 0.996267 	 0.977954 	 0.987025 	 2.297772 	 0.327522 	 1.970250 
0.600000 	 37 	 0.987173 	 0.859540 	 0.918946 	 11.606347 	 0.854919 	 10.751428 
0.600000 	 38 	 0.877489 	 0.930806 	 0.903361 	 10.816445 	 7.058260 	 3.758185 
0.600000 	 39 	 0.743065 	 0.979254 	 0.844964 	 18.323960 	 17.266059 	 1.057901 
0.600000 	 40 	 0.970833 	 0.962260 	 0.966528 	 5.576218 	 2.418722 	 3.157495 
0.600000 	 41 	 0.987302 	 0.993335 	 0.990309 	 1.316735 	 0.865306 	 0.451429 
0.600000 	 42 	 0.989450 	 0.993506 	 0.991474 	 1.433970 	 0.888995 	 0.544975 
0.600000 	 43 	 0.953748 	 0.979679 	 0.966540 	 3.506541 	 2.456030 	 1.050512 
0.600000 	 44 	 0.934417 	 0.945999 	 0.940172 	 7.815191 	 4.309879 	 3.505312 
